Namesch,Code,Gender,Date ,Math,English,Mhw ,Mcomp,Mgrade,MConseq,Ehw,Ecomp,Egrade,Econseq,Comments
2,0068,M,3/15/2016,1,1,1,4,,2,1,4,,2,
2,0069,M,3/15/2016,1,1,1,4,,2,1,4,,2,
2,0070,F,3/15/2016,1,1,1,5,,2,1,4,,2,
2,0071,F,3/15/2016,1,1,1,2,,2,1,2,,2,
2,0072,F,3/15/2016,1,1,1,2,,2,1,3,,2,
2,0073,F,3/15/2016,1,1,1,2,,2,1,3,,2,
2,0074,F,3/15/2016,1,1,1,4,,2,1,3,,2,
2,0075,F,3/15/2016,1,1,1,3,,2,1,3,,2,
2,0076,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0077,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0078,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0079,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0080,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0081,M,3/15/2016,1,1,1,1,,2,1,2,,2,
2,0058,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0059,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0060,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0061,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0062,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0063,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0064,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0065,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0066,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0067,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0068,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0069,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0070,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0071,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0072,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0073,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0074,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0075,F,3/16/2016,2,2,7,,,2,7,,,2,
2,0076,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0077,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0078,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0079,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0080,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0081,M,3/16/2016,2,2,7,,,2,7,,,2,
2,0058,F,3/17/2016,1,1,1,1,,2,1,1,,2,
2,0059,F,3/17/2016,1,1,1,3,,2,1,3,,2,
2,0060,F,3/17/2016,1,1,1,2,,2,1,2,,2,
2,0061,F,3/17/2016,1,1,1,4,,2,1,4,,2,
2,0062,F,3/17/2016,1,1,1,3,,2,1,3,,2,
2,0063,M,3/17/2016,1,1,1,2,,2,1,2,,2,
2,0064,M,3/17/2016,1,1,1,2,,2,1,2,,2,
2,0065,M,3/17/2016,1,1,1,1,,2,1,1,,2,
2,0066,M,3/17/2016,1,1,1,2,,2,1,2,,2,
2,0067,M,3/17/2016,1,1,1,4,,2,1,4,,2,
2,0068,M,3/17/2016,1,1,1,4,,2,1,4,,2,
2,0069,M,3/17/2016,1,1,1,4,,2,1,4,,2,
2,0070,F,3/17/2016,1,1,1,5,,2,1,4,,2,
2,0071,F,3/17/2016,1,1,1,2,,2,1,2,,2,
2,0072,F,3/17/2016,1,1,1,2,,2,1,3,,2,
2,0073,F,3/17/2016,1,1,1,2,,2,1,3,,2,
2,0074,F,3/17/2016,1,1,1,4,,2,1,3,,2,
2,0075,F,3/17/2016,1,1,1,3,,2,1,3,,2,
2,0076,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0077,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0078,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0079,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0080,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0081,M,3/17/2016,1,1,1,1,,2,1,2,,2,
2,0058,F,3/18/2016,1,1,6,,,2,6,,,2,
2,0059,F,3/18/2016,1,1,1,3,,2,1,3,,2,
2,0060,F,3/18/2016,1,1,1,2,,2,1,2,,2,
2,0061,F,3/18/2016,1,1,1,4,,2,1,4,,2,
2,0062,F,3/18/2016,1,1,1,3,,2,1,3,,2,
2,0063,M,3/18/2016,1,1,1,2,,2,1,2,,2,
2,0064,M,3/18/2016,1,1,1,2,,2,1,2,,2,
2,0065,M,3/18/2016,1,1,6,,,2,6,,,2,
2,0066,M,3/18/2016,1,1,1,2,,2,1,2,,2,
2,0067,M,3/18/2016,1,1,1,4,,2,1,4,,2,
2,0068,M,3/18/2016,1,1,1,4,,2,1,4,,2,
2,0069,M,3/18/2016,1,1,1,4,,2,1,4,,2,
2,0070,F,3/18/2016,1,1,6,,,2,6,,,2,
2,0071,F,3/18/2016,1,1,1,2,,2,1,2,,2,
2,0072,F,3/18/2016,1,1,1,2,,2,1,3,,2,
2,0073,F,3/18/2016,1,1,6,,,2,6,,,2,
2,0074,F,3/18/2016,1,1,1,4,,2,1,3,,2,
2,0075,F,3/18/2016,1,1,1,3,,2,1,3,,2,
2,0076,M,3/18/2016,1,1,1,1,,2,1,2,,2,
2,0077,M,3/18/2016,1,1,1,1,,2,1,2,,2,
2,0078,M,3/18/2016,1,1,1,1,,2,1,2,,2,
2,0079,M,3/18/2016,1,1,1,1,,2,1,2,,2,
2,0080,M,3/18/2016,1,1,1,1,,2,1,2,,2,
2,0081,M,3/18/2016,1,1,6,,,2,6,,,2,
